Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2020 ,Aston Martin,,New,0,0,Other,Other,Other,Unknown,Star Motor Cars,32,5.0,13.0,390886,cars.com/vehicledetail/detail/791372464/overview/
2020 ,Aston Martin,DBS,New,0,0,Other,Black,Automatic,RWD,Star Motor Cars,32,5.0,13.0,352136,cars.com/vehicledetail/detail/788748177/overview/
2020 ,Aston Martin,DBS,New,0,0,Silver,Gray,Automatic,RWD,Star Motor Cars,32,5.0,13.0,389351,cars.com/vehicledetail/detail/788748045/overview/
2020 ,Aston Martin,Superleggera,New,0,407086,Other,Blue,Automatic,Unknown,Aston Martin of Dallas,12,5.0,226.0,407086,cars.com/vehicledetail/detail/793296311/overview/
2020 ,Aston Martin,Superleggera,New,0,379386,Other,Black,Automatic,RWD,Aston Martin of Dallas,12,5.0,226.0,379386,cars.com/vehicledetail/detail/793625753/overview/
2018 ,Aston Martin,,New,0,0,White,Red,Other,Unknown,Aston Martin of Dallas,12,5.0,226.0,0,cars.com/vehicledetail/detail/781094701/overview/
2020 ,Aston Martin,Vantage Base,New,0,0,Other,Other,Automatic,RWD,Star Motor Cars,32,5.0,13.0,0,cars.com/vehicledetail/detail/791945005/overview/
2015 ,Aston Martin,DB9 Base,Used,9394,0,Silver,Black,Automatic,RWD,Star Motor Cars,32,5.0,13.0,94500,cars.com/vehicledetail/detail/794225064/overview/
2020 ,Aston Martin,Vantage Base,New,0,0,Other,Other,Automatic,RWD,Star Motor Cars,32,5.0,13.0,212881,cars.com/vehicledetail/detail/797114817/overview/
2018 ,Aston Martin,DB11 V12,Used,1963,0,Silver,Other,Automatic,RWD,Star Motor Cars,32,5.0,13.0,153399,cars.com/vehicledetail/detail/789721679/overview/
2013 ,Aston Martin,DB9 Volante,Used,32727,0,Silver,Red,Automatic,RWD,Star Motor Cars,32,5.0,13.0,69900,cars.com/vehicledetail/detail/788055657/overview/
2011 ,Aston Martin,Rapide Luxe,Used,20439,0,Black,Other,Automatic,RWD,Texas Auto North,28,4.4,21.0,61998,cars.com/vehicledetail/detail/797551142/overview/
2007 ,Aston Martin,V8 Vantage,Used,11706,0,Other,Other,Manual,RWD,Mark Motors,1,5.0,182.0,49888,cars.com/vehicledetail/detail/797157908/overview/
2008 ,Aston Martin,DB9 Volante,Used,37416,0,Black,Brown,Automatic,RWD,Ride N Drive,13,3.6,226.0,40000,cars.com/vehicledetail/detail/797848065/overview/
2019 ,Aston Martin,Vanquish S,New,0,917216,Red,Other,Automatic,RWD,Aston Martin of Dallas,12,5.0,226.0,917216,cars.com/vehicledetail/detail/785543316/overview/
2020 ,Aston Martin,DB11 Volante,New,0,258386,Gray,Red,Automatic,Unknown,Aston Martin of Dallas,12,5.0,226.0,258386,cars.com/vehicledetail/detail/795175053/overview/
2019 ,Aston Martin,Rapide AMR,New,0,283701,Silver,Other,Other,Unknown,Aston Martin of Dallas,12,5.0,226.0,283701,cars.com/vehicledetail/detail/785543314/overview/
2012 ,Aston Martin,DBS Volante,Used,28218,0,Red,Black,Automatic,RWD,Aston Martin of Dallas,12,5.0,226.0,99500,cars.com/vehicledetail/detail/775653236/overview/
2007 ,Aston Martin,DB9 Volante,Used,13433,0,Blue,Other,Automatic,RWD,Zigler Motors,13,3.9,236.0,59500,cars.com/vehicledetail/detail/796750544/overview/
2011 ,Aston Martin,DBS Volante,Used,9832,0,Other,Other,Automatic,RWD,Reserve Auto Group,0,0.0,244.0,109000,cars.com/vehicledetail/detail/797947447/overview/
