Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2007 ,Hummer,H2 SUT,Used,154790,0,Blue,Black,Automatic,4x4/4-wheel,Nationstar Autoplex,0,0.0,242.0,20699,cars.com/vehicledetail/detail/796473170/overview/
2006 ,Hummer,H3,Used,143955,0,Green,Beige,Automatic,4x4/4-wheel,Wells Auto Group,29,3.5,248.0,8698,cars.com/vehicledetail/detail/776302630/overview/
2005 ,Hummer,H2 SUT,Used,137759,0,Blue,Blue,Automatic,4x4/4-wheel,Omah (Private Seller),0,0.0,247.0,16900,cars.com/vehicledetail/detail/796043689/overview/
2008 ,Hummer,H2,Used,134765,0,Gray,Black,Automatic,4x4/4-wheel,Clear Choice Automotive,2,5.0,171.0,23995,cars.com/vehicledetail/detail/798034191/overview/
2008 ,Hummer,H3 Alpha,Used,140094,0,White,Beige,Automatic,4x4/4-wheel,Stanley Chevrolet Buick GMC Gatesville,171,5.0,173.0,11500,cars.com/vehicledetail/detail/798012444/overview/
2009 ,Hummer,H3 SUV,Used,111438,0,Black,Black,Automatic,4x4/4-wheel,Gillman Chrysler Jeep Dodge RAM,27,3.1,5.0,10995,cars.com/vehicledetail/detail/797452951/overview/
2008 ,Hummer,H3 Base,Used,118500,0,Gray,Beige,Automatic,4x4/4-wheel,Autovision LLC,1,5.0,10.0,11999,cars.com/vehicledetail/detail/786657539/overview/
2008 ,Hummer,H2 SUT,Used,48155,0,Blue,Black,Automatic,4x4/4-wheel,XSell Motors,21,3.0,10.0,41850,cars.com/vehicledetail/detail/797263392/overview/
2007 ,Hummer,H3 Adventure,Used,0,0,White,Beige,Automatic,4x4/4-wheel,Don Auto World,15,1.8,24.0,9995,cars.com/vehicledetail/detail/795959871/overview/
2007 ,Hummer,H3,Used,190758,0,Silver,Beige,Automatic,4x4/4-wheel,Oasis Park and Sell,21,2.3,28.0,7950,cars.com/vehicledetail/detail/786411264/overview/
2008 ,Hummer,H3 Alpha,Used,134817,0,White,Beige,Automatic,4x4/4-wheel,Ron Carter Cadillac Hyundai,7187,4.1,30.0,13788,cars.com/vehicledetail/detail/797311055/overview/
2006 ,Hummer,H3,Used,101876,0,Black,Black,Automatic,4x4/4-wheel,Mac Haik Toyota,847,4.8,35.0,13991,cars.com/vehicledetail/detail/797003872/overview/
2008 ,Hummer,H3,Used,119025,0,Gray,Black,Automatic,4x4/4-wheel,Nyle Maxwell Chrysler Jeep Dodge of Taylor,162,4.0,123.0,11950,cars.com/vehicledetail/detail/792192495/overview/
2005 ,Hummer,H2,Used,145459,0,White,Black,Automatic,4x4/4-wheel,Nyle Maxwell Pre-Owned Supercenter,561,4.0,138.0,0,cars.com/vehicledetail/detail/794106057/overview/
2007 ,Hummer,H2 Base,Used,157020,0,Black,Beige,Automatic,4x4/4-wheel,Clayton (Private Seller),0,0.0,142.0,17728,cars.com/vehicledetail/detail/793648782/overview/
2006 ,Hummer,H2,Used,105400,0,Green,Beige,Automatic,4x4/4-wheel,Clayton (Private Seller),0,0.0,142.0,19150,cars.com/vehicledetail/detail/777225732/overview/
