Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2006 ,Mercedes Benz,Mercedes-Benz R500 4MATIC,Used,112548,0,Silver,Gray,Automatic,AWD,Texas Carz,95,4.2,236.0,8999,cars.com/vehicledetail/detail/781841090/overview/
2017 ,Mercedes Benz,Mercedes-Benz GLS 450 Base 4MATIC,Used,36326,0,Silver,Beige,Automatic,AWD,Auto Web Expo,384,4.8,236.0,38986,cars.com/vehicledetail/detail/791811726/overview/
2016 ,Mercedes Benz,Mercedes-Benz GLE 450 AMG Coupe 4MATIC,Used,60118,0,Black,Black,Automatic,AWD,PM Standley Motorcars,105,2.0,237.0,41684,cars.com/vehicledetail/detail/795448571/overview/
2016 ,Mercedes Benz,Mercedes-Benz CLA 250,Used,29686,0,White,Gray,Automatic,FWD,eCarOne.com,2060,4.9,237.0,18750,cars.com/vehicledetail/detail/785369112/overview/
2019 ,Mercedes Benz,Mercedes-Benz GLS 450 Base 4MATIC,Used,22525,0,Black,Black,Automatic,AWD,Grubbs INFINITI,765,4.7,237.0,57600,cars.com/vehicledetail/detail/782631458/overview/
2017 ,Mercedes Benz,Mercedes-Benz GLA 250 Base,Used,35835,0,Black,Black,Automatic,FWD,Hi Line Motors,64,3.5,237.0,22750,cars.com/vehicledetail/detail/789002410/overview/
1988 ,Mercedes Benz,Mercedes-Benz 190 E,Used,163971,0,Gray,Black,Manual,Unknown,Dallas Auto Center,32,4.7,237.0,4900,cars.com/vehicledetail/detail/789644292/overview/
2007 ,Mercedes Benz,Mercedes-Benz ML500 4MATIC,Used,78517,0,Black,Beige,Automatic,AWD,Dallas Autos Direct,307,4.6,237.0,9990,cars.com/vehicledetail/detail/786468724/overview/
2019 ,Mercedes Benz,Mercedes-Benz A 220,Used,2271,0,Black,Black,Automatic,FWD,Auto Merchants Inc.,105,3.5,238.0,28900,cars.com/vehicledetail/detail/792378202/overview/
2018 ,Mercedes Benz,Mercedes-Benz GLA 250 Base,Used,27061,0,White,Black,Automatic,FWD,Auto Merchants Inc.,105,3.5,238.0,25900,cars.com/vehicledetail/detail/789117178/overview/
2016 ,Mercedes Benz,Mercedes-Benz CLA 250,Used,22457,0,Black,Gray,Automatic,FWD,Auto Merchants Inc.,105,3.5,238.0,20400,cars.com/vehicledetail/detail/765858534/overview/
2016 ,Mercedes Benz,Mercedes-Benz B 250e,Used,44082,0,Black,Black,Automatic,FWD,Auto Merchants Inc.,105,3.5,238.0,15900,cars.com/vehicledetail/detail/769050488/overview/
2016 ,Mercedes Benz,Mercedes-Benz AMG GT AMG GT S,Used,25420,0,Black,Brown,Automatic,RWD,Autos of Dallas,1117,4.1,238.0,75990,cars.com/vehicledetail/detail/778895228/overview/
2018 ,Mercedes Benz,Mercedes-Benz CLS 550 Base,Used,6420,0,White,Black,Automatic,RWD,Silver Star Motorcars,17,3.7,238.0,55900,cars.com/vehicledetail/detail/786861309/overview/
2015 ,Mercedes Benz,Mercedes-Benz GLA 250,Used,41599,0,Silver,Black,Automatic,FWD,Auto Merchants Inc.,105,3.5,238.0,19400,cars.com/vehicledetail/detail/789117247/overview/
2017 ,Mercedes Benz,Mercedes-Benz AMG C 63 S,Used,20597,0,Gray,Black,Automatic,RWD,Grapevine Ford Lincoln,609,4.4,238.0,55000,cars.com/vehicledetail/detail/793584170/overview/
2018 ,Mercedes Benz,Mercedes-Benz CLA 250 Base,Used,27713,0,White,Beige,Automatic,FWD,Autos of Dallas,1117,4.1,238.0,22390,cars.com/vehicledetail/detail/785874232/overview/
2019 ,Mercedes Benz,Mercedes-Benz Sprinter 2500 High Roof,Used,175,0,Black,Black,Automatic,RWD,Nationstar Autoplex,0,0.0,242.0,79500,cars.com/vehicledetail/detail/792782041/overview/
2017 ,Mercedes Benz,Mercedes-Benz AMG CLA 45 Base 4MATIC,Used,34425,0,Black,Black,Automatic,AWD,Mercedes-Benz of Plano,656,4.2,242.0,36977,cars.com/vehicledetail/detail/794618170/overview/
2017 ,Mercedes Benz,Mercedes-Benz AMG C 63 S,Used,34743,0,Gray,Black,Automatic,RWD,Mercedes-Benz of Plano,656,4.2,242.0,52000,cars.com/vehicledetail/detail/794710103/overview/
2019 ,Mercedes Benz,Mercedes-Benz AMG GT 53 Base,New,0,108460,Gray,Black,Automatic,AWD,Mercedes-Benz of Plano,656,4.2,242.0,108460,cars.com/vehicledetail/detail/777762067/overview/
2017 ,Mercedes Benz,Mercedes-Benz AMG E 43 Base 4MATIC,Used,14746,0,Gray,Black,Automatic,AWD,Classic BMW,155,4.8,242.0,51554,cars.com/vehicledetail/detail/793175070/overview/
2017 ,Mercedes Benz,Mercedes-Benz AMG GT AMG GT,Mercedes-Benz Certified,7300,0,White,Black,Automatic,RWD,Mercedes-Benz of Plano,656,4.2,242.0,76000,cars.com/vehicledetail/detail/792985333/overview/
2020 ,Mercedes Benz,Mercedes-Benz AMG CLS 53 Base 4MATIC,New,0,95085,Black,Black,Automatic,AWD,Mercedes-Benz of Plano,656,4.2,242.0,95085,cars.com/vehicledetail/detail/794222558/overview/
2019 ,Mercedes Benz,Mercedes-Benz Metris Base,New,0,34073,White,Black,Automatic,RWD,Mercedes-Benz of Plano,656,4.2,242.0,34073,cars.com/vehicledetail/detail/758914607/overview/
2019 ,Mercedes Benz,Mercedes-Benz Metris Base,New,0,41444,Black,Black,Automatic,RWD,Mercedes-Benz of Plano,656,4.2,242.0,41444,cars.com/vehicledetail/detail/754212206/overview/
2017 ,Mercedes Benz,Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz Certified,46017,0,White,Beige,Automatic,AWD,Mercedes-Benz of Plano,656,4.2,242.0,42984,cars.com/vehicledetail/detail/793470929/overview/
2017 ,Mercedes Benz,Mercedes-Benz GLS 550 Base 4MATIC,Used,47186,0,Silver,Black,Automatic,AWD,Jaguar Land Rover Frisco,150,4.1,246.0,51299,cars.com/vehicledetail/detail/791019611/overview/
2013 ,Mercedes Benz,Mercedes-Benz ML 350 4MATIC,Used,29011,0,Black,Black,Automatic,AWD,ABZ Motors,52,4.0,5.0,24995,cars.com/vehicledetail/detail/796271658/overview/
2017 ,Mercedes Benz,Mercedes-Benz GLS 450 Base 4MATIC,Used,44124,0,Silver,Black,Automatic,AWD,ABZ Motors,52,4.0,5.0,38995,cars.com/vehicledetail/detail/793783922/overview/
2020 ,Mercedes Benz,Mercedes-Benz AMG GT 53 Base,New,0,118335,Red,Black,Automatic,AWD,Mercedes-Benz of Sugar Land,503,3.1,6.0,118335,cars.com/vehicledetail/detail/790562350/overview/
2020 ,Mercedes Benz,Mercedes-Benz AMG CLS 53 Base 4MATIC,New,0,97350,Black,Black,Automatic,AWD,Mercedes-Benz of West Houston,23,4.1,6.0,97350,cars.com/vehicledetail/detail/794117868/overview/
2018 ,Mercedes Benz,Mercedes-Benz AMG C 63 S,Mercedes-Benz Certified,23416,0,White,Black,Automatic,RWD,Mercedes-Benz of Sugar Land,503,3.1,6.0,64973,cars.com/vehicledetail/detail/791794259/overview/
2020 ,Mercedes Benz,Mercedes-Benz AMG C 43 Base 4MATIC,New,0,60945,White,Black,Automatic,AWD,Mercedes-Benz of West Houston,23,4.1,6.0,60945,cars.com/vehicledetail/detail/796130229/overview/
2019 ,Mercedes Benz,Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz Certified,7387,0,White,Beige,Automatic,AWD,Mercedes-Benz of West Houston,23,4.1,6.0,64991,cars.com/vehicledetail/detail/794613970/overview/
2020 ,Mercedes Benz,Mercedes-Benz AMG CLS 53 Base 4MATIC,New,0,100515,Black,Black,Automatic,AWD,Mercedes-Benz of Sugar Land,503,3.1,6.0,100515,cars.com/vehicledetail/detail/787836037/overview/
2020 ,Mercedes Benz,Mercedes-Benz GLS 450 Base 4MATIC,New,0,79545,Black,Brown,Automatic,AWD,Mercedes-Benz of Sugar Land,503,3.1,6.0,79545,cars.com/vehicledetail/detail/791073980/overview/
2020 ,Mercedes Benz,Mercedes-Benz S 560,New,0,153495,White,Other,Automatic,RWD,Mercedes-Benz of Sugar Land,503,3.1,6.0,153495,cars.com/vehicledetail/detail/791432944/overview/
2019 ,Mercedes Benz,Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz Certified,1240,0,Gray,Black,Automatic,AWD,Mercedes-Benz of Sugar Land,503,3.1,6.0,65893,cars.com/vehicledetail/detail/795556650/overview/
2017 ,Mercedes Benz,Mercedes-Benz GLS 550 Base 4MATIC,Used,68516,0,Black,Black,Automatic,AWD,West Point Lincoln,50,4.8,7.0,47457,cars.com/vehicledetail/detail/793697367/overview/
