Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2020 ,Buick,Envision Essence,New,0,38195,Black,Beige,Automatic,FWD,Aransas Autoplex Superstore,750,4.7,152.0,33994,cars.com/vehicledetail/detail/788265181/overview/
2020 ,Buick,Encore Preferred,New,0,26390,Other,Black,Automatic,FWD,Aransas Autoplex Superstore,750,4.7,152.0,23487,cars.com/vehicledetail/detail/789252949/overview/
2007 ,Buick,Lucerne CXL,Used,132362,0,Silver,Gray,Automatic,FWD,Greg May Honda,476,4.7,154.0,3301,cars.com/vehicledetail/detail/793675487/overview/
2018 ,Buick,LaCrosse Premium,Used,12160,0,White,Beige,Automatic,FWD,Automax,318,4.0,155.0,24880,cars.com/vehicledetail/detail/793732911/overview/
2017 ,Buick,Enclave Leather,Used,14004,0,White,Black,Automatic,FWD,World Car Nissan Hyundai,193,3.9,161.0,25500,cars.com/vehicledetail/detail/789879689/overview/
2017 ,Buick,Enclave Convenience,Used,36965,0,Red,Gray,Automatic,FWD,World Car Kia North,35,2.3,162.0,19500,cars.com/vehicledetail/detail/792167549/overview/
2013 ,Buick,LaCrosse Leather,Used,42893,0,Blue,Beige,Automatic,FWD,Chevyford Motorplex,4,3.7,164.0,7995,cars.com/vehicledetail/detail/796405095/overview/
2019 ,Buick,Regal TourX Preferred,New,0,35960,Black,Black,Automatic,AWD,Stanley Chevrolet Buick GMC Gatesville,171,5.0,173.0,25897,cars.com/vehicledetail/detail/762265350/overview/
2017 ,Buick,Encore Preferred,Used,22192,0,White,Gray,Automatic,FWD,World Car Hyundai Kia South,21,4.0,174.0,15000,cars.com/vehicledetail/detail/787358317/overview/
2017 ,Buick,Enclave Leather,Used,31195,0,Silver,Black,Automatic,FWD,EchoPark Automotive San Antonio,24,4.2,176.0,22769,cars.com/vehicledetail/detail/790696334/overview/
2016 ,Buick,Enclave Convenience,Used,19023,0,Black,Gray,Automatic,FWD,EchoPark Automotive San Antonio,24,4.2,176.0,19689,cars.com/vehicledetail/detail/792545181/overview/
2016 ,Buick,Enclave Premium,Used,32876,0,Red,Brown,Automatic,FWD,Wagner Cadillac,18,4.4,181.0,24986,cars.com/vehicledetail/detail/789544743/overview/
2019 ,Buick,Enclave Essence,New,0,49055,Black,Gray,Automatic,FWD,Ancira / Buick / GMC,55,5.0,182.0,37055,cars.com/vehicledetail/detail/745657859/overview/
2019 ,Buick,Regal Sportback Preferred,New,0,30540,White,Gray,Automatic,FWD,Carlisle Chevrolet Buick GMC Cadillac,31,3.6,201.0,22540,cars.com/vehicledetail/detail/781518421/overview/
2019 ,Buick,Encore Preferred,New,0,26090,Other,Black,Automatic,FWD,Classic of Cleburne Chevrolet/Buick/GMC,12,4.7,211.0,18383,cars.com/vehicledetail/detail/770886783/overview/
2019 ,Buick,Envision Preferred,New,0,34695,Red,Beige,Automatic,FWD,Classic of Cleburne Chevrolet/Buick/GMC,12,4.7,211.0,27945,cars.com/vehicledetail/detail/765690310/overview/
2019 ,Buick,Regal Sportback Preferred,New,0,31560,White,Gray,Automatic,FWD,Classic of Cleburne Chevrolet/Buick/GMC,12,4.7,211.0,24248,cars.com/vehicledetail/detail/783622765/overview/
